frame,droplet_count,ligament_count,main_ligament_count,uncertain_count,main_region_area,total_detected_area,avg_droplet_diameter,avg_ligament_aspect_ratio,avg_ligament_length
1914,42,8,1,5,16931.0,21961.0,5.9283326598236625,1.892595266747455,20.0
1915,44,8,1,6,16918.5,21852.5,5.732983716795096,3.3153249603213104,19.0
1916,45,9,1,7,17151.5,22313.0,5.807192282054509,3.2144830869849077,23.22222222222222
1917,48,8,1,7,17320.5,22553.5,5.861317077463762,3.3984230415791847,25.625
1918,51,7,1,4,18249.5,23344.0,6.132516330064669,2.541636067278032,22.0
1919,48,7,1,3,17740.5,22669.0,6.1082603513347,2.415981606229969,32.714285714285715
1920,50,8,1,0,15945.0,20831.5,6.4883875167979586,2.4955709516900715,28.25
1921,46,7,1,4,16099.5,22906.0,6.390224946243833,3.019176124762984,33.42857142857143
1922,51,7,1,5,16055.5,22758.5,5.535626044364632,3.178220092346506,34.714285714285715
1923,50,9,1,7,15848.5,22914.0,5.208584262019745,2.3491251491696645,34.77777777777778
1924,43,7,1,10,16054.0,23120.0,5.5346268342674465,2.2857096304651936,27.428571428571427
1925,43,8,1,9,16154.5,23157.0,5.708908614683477,2.174962587479472,21.125
1926,42,9,1,7,15668.0,22544.5,5.810288741826678,2.2630789030464067,19.11111111111111
1927,46,10,1,5,15386.0,21959.0,5.619378663775302,2.515173525838448,16.4
1928,46,9,1,5,15470.0,22084.5,5.8267439763214295,2.1437713145644244,19.22222222222222
1929,40,11,1,6,15468.0,22107.0,5.7669575309796866,2.100778172145226,17.818181818181817
1930,37,16,1,6,14432.0,21529.0,5.660080133188923,2.4640689387316606,20.875
1931,43,13,1,4,14374.0,22828.5,5.182633389986408,2.0840711473086757,16.46153846153846
1932,37,13,1,7,14614.5,23165.0,5.238141626816755,1.9782816696843264,18.384615384615383
1933,35,8,1,8,11785.5,19385.0,6.199846744886547,2.166862392019294,17.125
1934,39,7,1,8,15935.5,23278.0,5.700516606287223,2.0600739831581043,15.714285714285714
1935,40,7,1,7,15796.5,22646.0,6.091488407625223,2.0805286184209,14.714285714285714
1936,33,14,1,6,17910.5,23453.5,6.179027287487833,2.1456122356745597,13.642857142857142
1937,40,11,1,6,18359.5,23528.5,6.303569781670828,2.4109505374243074,9.454545454545455
1938,47,9,1,7,14975.5,20168.5,6.240300501889669,2.7383517754151234,13.555555555555555
1939,45,12,1,5,15164.5,19904.5,6.7176929938629755,2.4831695394867563,7.333333333333333
1940,45,9,1,3,15881.0,20461.5,7.105773478572122,2.073864026361407,20.88888888888889
1941,47,10,1,2,16069.0,20700.5,6.809027495733815,2.2544705991465133,18.0
1942,48,6,1,6,17835.0,22542.0,6.2298076923628045,2.614946333552732,24.333333333333332
1943,50,6,1,7,17510.5,22202.0,6.248060140704926,2.2017957104633776,17.0
1944,51,4,1,7,18157.0,22607.0,6.202264489059582,2.2907907850159916,29.5
1945,50,7,1,6,18490.0,22988.5,6.374745925972335,2.658415395383115,17.428571428571427
1946,49,7,1,4,19146.0,23400.0,6.429241186994794,2.669652612182317,18.857142857142858
1947,48,10,1,5,19096.5,23518.5,6.460215400262072,3.0788226082656025,19.8
1948,44,11,1,3,20750.0,25339.5,6.484769836394764,2.8281139448226678,19.09090909090909
1949,44,9,1,4,22487.0,26974.5,6.460087996364825,2.4172711153139086,17.88888888888889
1950,51,9,1,2,22199.0,26696.0,6.3066357280288425,2.2678546665485873,17.666666666666668
1951,50,9,1,3,19505.0,25137.5,6.345811428851594,1.834054537952918,31.88888888888889
1952,48,6,1,4,21427.5,25727.0,6.336178152101697,2.022871050686867,22.333333333333332
1953,47,6,1,7,25140.0,29387.0,6.285677923395028,1.9210270414006547,16.333333333333332
1954,47,6,1,4,25724.5,29817.5,6.729538517554294,1.9314041720818653,20.0
1955,43,10,1,4,26399.0,30295.5,6.82087575495155,2.036794196670838,14.0
1956,45,10,1,5,26791.5,30674.0,5.832836395252263,2.051508356209365,14.7
1957,43,13,1,6,24496.0,28299.0,5.998966259453683,2.343141088419463,12.153846153846153
1958,40,14,1,5,25379.0,28998.5,6.256989185879421,2.3599972902876885,15.857142857142858
1959,45,12,1,5,26292.5,29691.0,6.192641037514921,2.3706971248301105,11.083333333333334
1960,47,8,1,4,23780.0,26987.0,6.074609532594984,2.327886598956669,13.875
1961,44,9,1,6,24202.5,27723.5,6.422808970396079,2.8963899173149814,18.0
1962,43,7,1,7,23250.0,26710.5,6.599766222787538,3.1135971635301223,19.428571428571427
1963,40,12,1,8,23634.5,27616.0,6.8071122483645,2.4150239692587374,23.0
1964,44,8,1,4,25346.0,28481.5,6.472457148027612,2.308161465758975,14.125
1965,43,8,1,2,24086.5,27569.5,6.768928406299785,2.2436583116964917,21.0
1966,38,11,1,3,25040.5,28352.5,6.6373797322429295,2.08921333328201,18.363636363636363
1967,38,10,1,8,22949.5,26466.5,6.3723412740647305,2.2025970870516822,20.2
1968,43,7,1,4,23916.0,27193.0,5.836464906470781,2.649151882784134,21.428571428571427
1969,37,12,1,2,23511.5,26959.0,6.1156541727063045,2.4208530739343863,21.0
1970,35,13,1,3,23649.5,26679.0,5.944209312137329,2.5363581287230175,18.153846153846153
1971,38,13,1,3,23373.5,26639.5,5.618797611656327,2.910277872468032,23.153846153846153
1972,38,10,1,1,22527.0,25709.0,5.273129609125589,3.2767892128228344,30.7
1973,35,8,0,3,0,3079.0,5.143808395066137,2.4751457309911595,39.5
1974,33,10,1,4,21517.0,24268.5,5.474463741629861,2.2038827740241618,23.7
1975,36,11,1,4,22155.0,24588.0,5.693545223959975,2.5927083200230254,17.363636363636363
1976,40,14,1,1,21532.0,24052.0,5.362244108876592,2.4737523762258204,16.0
1977,39,12,1,4,20237.0,22794.5,5.428354776924669,2.279997717327261,13.083333333333334
1978,39,13,1,3,20076.0,22698.0,5.4537763249928215,2.7445940254421353,13.76923076923077
1979,38,7,1,4,21666.5,24316.0,5.150561469891159,3.023201429408628,21.714285714285715
1980,36,13,1,2,20169.0,24006.5,5.3623912843850885,2.6744667016620003,34.15384615384615
1981,36,17,1,3,17855.0,21603.0,4.5327544854532515,2.2652667649592426,26.470588235294116
1982,36,16,1,4,19452.0,23599.0,4.566471345202085,2.268744313650666,23.8125
1983,38,14,1,5,18649.0,24400.0,4.554211520252376,2.307118901360977,43.57142857142857
1984,42,10,1,5,18190.0,22701.0,4.543480760841599,2.357305680255552,46.2
1985,41,11,1,8,20458.0,24892.5,4.8835270292353075,1.9378833966849611,12.818181818181818
1986,40,11,1,6,18283.0,24324.5,5.236925748549545,2.672968737974113,54.63636363636363
1987,37,10,1,5,19122.0,24849.0,5.517566484655196,2.544797511848216,59.0
1988,41,9,1,3,20675.0,24767.5,5.106370697922427,2.6146548902644855,37.44444444444444
1989,39,9,1,5,21191.5,25169.0,5.210500731475128,2.2891181326874426,33.333333333333336
1990,40,12,1,6,21237.5,25263.0,5.028325887722545,2.4105571983483616,27.25
1991,45,14,1,5,21113.5,26151.0,5.06838397207994,2.2483223420738754,29.928571428571427
1992,40,13,1,6,23465.5,27372.0,5.343071065930476,2.041713163956941,18.76923076923077
1993,43,13,1,4,19855.0,25585.0,5.225220003286357,2.049379891449213,43.53846153846154
1994,49,9,1,6,19207.5,25302.0,4.9935593651720716,1.8055218560269666,54.77777777777778
1995,49,14,1,5,21977.5,26321.5,4.721036958618667,2.334818499030617,23.142857142857142
1996,40,12,1,4,20319.0,24218.5,5.34884871259693,2.209209575020267,24.166666666666668
1997,43,13,1,6,20093.5,23833.5,4.895494057337424,2.0837775388196813,20.923076923076923
1998,45,12,1,11,20599.0,24820.5,4.7304283039937065,2.3271611626433977,20.916666666666668
1999,43,13,1,9,18325.5,22487.0,4.78506063669294,2.2713032239898676,25.615384615384617
